crash_id,check_id,check_name,check_category,issue_severity,check_status,issue_description,reporting_impact,recommended_action,crash_year,crash_financial_year,crash_severity,fatal_count,serious_injury_count,minor_injury_count,region,tla_id,tla_name,area_unit_id,meshblock_id,crash_location_1,crash_location_2
822739,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,NORTHERN MOTORWAY,TOP OF HARBOUR BRIDGE
825139,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Non-Injury Crash,0,0,0,,2,Whangarei District,503700,102206,RIVERSIDE DRIVE,MACKESY ROAD
825700,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Minor Crash,0,0,1,,23,Tauranga City,536821,1204300,TE AWANUI DRIVE,TAURANGA BRIDGE MARINA
827723,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,NORTHERN MOTORWAY,HARBOUR BR S
827811,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,507900,304000,ESMONDE ROAD,ESMONDE ROAD OFF RAMP
828426,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,524002,722400,SOUTH-WESTERN MOTORWAY,MANGERE BR
830427,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Non-Injury Crash,0,0,0,,76,Auckland,512402,252100,NORTH-WESTERN MOTORWAY,HENDERSON CK BR
832004,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,507900,304000,ESMONDE ROAD,BUSWAY ACCESS ROAD
833626,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Minor Crash,0,0,1,,76,Auckland,520500,638908,PAKURANGA HIGHWAY,SOUTH-EASTERN HIGHWAY
835081,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Non-Injury Crash,0,0,0,,2,Whangarei District,501811,77600,SH 1,SPRINGFIELD ROAD
835143,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Non-Injury Crash,0,0,0,,76,Auckland,522920,683000,PAKURANGA HIGHWAY,MILLEN UNDERPASS
836381,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Minor Crash,0,0,1,,76,Auckland,515202,423600,NORTHERN MOTORWAY,HARBOUR BR S
837146,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Non-Injury Crash,0,0,0,,11,Thames-Coromandel District,533300,1061001,HETHERINGTON ROAD,HARRY WATT DRIVE
837337,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Non-Injury Crash,0,0,0,,76,Auckland,521201,806604,SOUTHERN MOTORWAY,PAPAKURA ON RAMP
838944,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Minor Crash,0,0,1,,76,Auckland,515202,423600,NORTHERN MOTORWAY,SHELLY BEACH ROAD OFF RAMP
842462,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Minor Crash,0,0,1,,76,Auckland,512402,253700,NORTH-WESTERN MOTORWAY,WHAU CK BR
842550,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Serious Crash,0,1,3,,76,Auckland,509800,359300,NORTHERN MOTORWAY,TOP OF HARBOUR BRIDGE
845088,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Non-Injury Crash,0,0,0,,13,Waikato District,526500,854202,WAINUI ROAD,MARINE PARADE
846472,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Fatal Crash,1,0,0,,42,Horowhenua District,561300,1782501,OFF ROAD FOXTON BEACH,
847976,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Minor Crash,0,0,1,,76,Auckland,509800,359300,NORTHERN MOTORWAY,TOP OF HARBOUR BRIDGE
855456,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Minor Crash,0,0,2,,76,Auckland,512402,253700,NORTH-WESTERN MOTORWAY,TE ATATU ROAD OFF RAMP
857256,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Non-Injury Crash,0,0,0,,76,Auckland,514801,390401,NORTH-WESTERN MOTORWAY,ROSEBANK ROAD ON RAMP
859541,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,NORTHERN MOTORWAY,TOP OF HARBOUR BRIDGE
866216,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Minor Crash,0,0,1,,32,Central Hawke's Bay District,549602,1525900,OFF ROAD - BEACH,
866460,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Minor Crash,0,0,1,,76,Auckland,513410,221902,UPPER HARBOUR MOTORWAY,UPPER HARBOUR BR
867125,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,NORTHERN MOTORWAY,TOP OF HARBOUR BRIDGE
867441,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,524002,722400,SOUTH-WESTERN MOTORWAY,MANGERE BR
868384,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Minor Crash,0,0,1,,76,Auckland,521201,806604,SOUTHERN MOTORWAY,PAHUREHURE NO 2 BR
869907,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,NORTHERN MOTORWAY,HARBOUR BR S
871193,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Minor Crash,0,0,1,,23,Tauranga City,538302,1180100,WELCOME BAY ROAD,WAITAHA ROAD
872596,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,523920,767919,SOUTHERN MOTORWAY,PAHUREHURE NO 1 BR
874153,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Minor Crash,0,0,2,,18,Ōtorohanga District,531301,993500,HARBOUR ROAD,WAITAUMANU WAY
876146,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Minor Crash,0,0,1,,2,Whangarei District,501815,80200,OFF ROAD URETITI BEACH,
878334,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Serious Crash,0,1,0,,2,Whangarei District,501806,79500,OFF ROAD-BEACH,
879516,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Minor Crash,0,0,1,,76,Auckland,509800,359300,NORTHERN MOTORWAY,TOP OF HARBOUR BRIDGE
880464,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,NORTHERN MOTORWAY,TOP OF HARBOUR BRIDGE
881776,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Non-Injury Crash,0,0,0,,76,Auckland,512402,253700,NORTH-WESTERN MOTORWAY,WHAU CK BR
882142,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Minor Crash,0,0,1,,39,Manawatu District,561200,1783700,OFF ROAD HIMATANGI BEACH,
884780,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,514101,432400,GREAT BARRIER ISLAND-AUCKLAND FERRY,JELLICOE STREET
885252,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,520500,638908,PAKURANGA HIGHWAY,PAKURANGA BR W
885476,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Minor Crash,0,0,1,,76,Auckland,506660,135800,SH 1,TE HANA RIV BR
885492,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,526104,835900,KITCHENER ROAD,RIVER LANE
886709,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Minor Crash,0,0,1,,2,Whangarei District,503700,102206,RIVERSIDE DRIVE,MACKESY ROAD
887551,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Minor Crash,0,0,1,,76,Auckland,513410,221902,UPPER HARBOUR MOTORWAY,UPPER HARBOUR BR
887852,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,512402,253700,NORTH-WESTERN MOTORWAY,WHAU CK BR
889527,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,507900,304000,ESMONDE ROAD,FRED THOMAS DRIVE
889820,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,NORTHERN MOTORWAY,TOP OF HARBOUR BRIDGE
890705,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2025/2026,Non-Injury Crash,0,0,0,,76,Auckland,522920,683000,PAKURANGA HIGHWAY,MILLEN UNDERPASS
890936,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2025,2024/2025,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,NORTHERN MOTORWAY,TOP OF HARBOUR BRIDGE
